,_id,bg_id,category,filename,id,obj,rxy,rxy_semantic,rxz,rxz_semantic,ryz,ryz_semantic,s,size,ty,tz,var,category_id,obj_id,cat_1b,id_1b,pos_1b,file_exists
46,f2121217dc351171e3cd06e4da5166f56d1b74c8_V3,f2121217dc351171e3cd06e4da5166f56d1b74c8,Chairs,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/_011_rx+37.766_ry-18.510_rz+15.517_tx+00.123_ty+00.225_s+00.582_f2121217dc351171e3cd06e4da5166f56d1b74c8_256x256.png,e8835ba8f009f1ec62210ed65223e126ed5fe566,_011,-0.2056276334367252,-18.509999999999998,0.41994552226359505,37.766,0.09079692341849399,15.517,-0.5765567765567767,256.0,0.123,0.225,3,3,4,4,5,5,True
47,2c5f6f26083a52e6e156bdaead57b94830239ec9_V3,2c5f6f26083a52e6e156bdaead57b94830239ec9,Chairs,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/_011_rx-24.230_ry-12.151_rz+25.733_tx-00.209_ty-00.559_s+00.566_2c5f6f26083a52e6e156bdaead57b94830239ec9_256x256.png,8230172541acd5dc1b90f9c6fcfc290a58d7a704,_011,-0.13493201703187363,-12.151000000000002,-0.26932014008561644,-24.230000000000004,0.15158860413098885,25.732999999999993,-0.6234432234432237,256.0,-0.209,-0.559,3,3,4,4,5,9,True
48,b90b0d95ce4488673ecc01645a329d4040eafc8b_V6,b90b0d95ce4488673ecc01645a329d4040eafc8b,Chairs,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_011_rx-86.937_ry-32.869_rz+70.373_tx-00.429_ty+00.255_s+00.492_b90b0d95ce4488673ecc01645a329d4040eafc8b_256x256.png,f6857c4d2555e0d018906f0c372d9b709d337b4c,_011,-0.36526253766022976,-32.869,-0.9664906331647184,-86.937,0.41722492235786546,70.373,-0.8402930402930404,256.0,-0.429,0.255,6,3,4,4,5,6,True
49,6480c32626969bfc8d45ba531e885e483d45a857_V6,6480c32626969bfc8d45ba531e885e483d45a857,Chairs,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_011_rx-18.359_ry+68.059_rz-55.729_tx+00.383_ty+00.048_s+00.853_6480c32626969bfc8d45ba531e885e483d45a857_256x256.png,f39bb0c54396f6a203827c872460445c6705b1ab,_011,0.7567955174598939,68.059,-0.20404691756074023,-18.359,-0.3331619728268479,-55.72899999999999,0.21758241758241725,256.0,0.383,0.048,6,3,4,4,5,4,True
50,5556b40175798dcc04a639dd5ca815c7c51aaaee_V6,5556b40175798dcc04a639dd5ca815c7c51aaaee,Chairs,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_011_rx+02.892_ry-48.100_rz-82.209_tx+00.459_ty-00.625_s+00.953_5556b40175798dcc04a639dd5ca815c7c51aaaee_256x256.png,1347a68b4d6bb72bf1f25116bba9a9df07ddd7f2,_011,-0.5345918242559673,-48.099999999999994,0.03221968981043033,2.892,-0.49073477091483386,-82.20899999999999,0.5106227106227101,256.0,0.459,-0.625,6,3,4,4,5,7,True
51,783887c1bcb3cad36484715c2472689cc8939597_V6,783887c1bcb3cad36484715c2472689cc8939597,Chairs,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_011_rx+40.531_ry-15.208_rz+40.407_tx+00.466_ty+00.870_s+00.798_783887c1bcb3cad36484715c2472689cc8939597_256x256.png,7e5436c282b1c8aa04275b49806c3d44a43ede3e,_011,-0.16891794238957636,-15.208000000000004,0.45068653065761355,40.531,0.238908212859958,40.40699999999999,0.05641025641025643,256.0,0.466,0.87,6,3,4,4,5,1,True
52,55ed1a15b191930ab18c20db9140305097cbc503_V0,55ed1a15b191930ab18c20db9140305097cbc503,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation00_20110203/face0004_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_55ed1a15b191930ab18c20db9140305097cbc503_256x256.png,d4207a8fb0ba51bcfab7a14b3444c98ce8e37e00,face0004,0.0001556437536824884,-0.0,6.670743231040888e-05,0.0,-0.001539070083442562,-0.0,-0.23076923076923106,256.0,0.0,0.0,0,4,3,5,4,5,True
53,62f41cb308b6d5a23b5f36825cf2d20ec123d649_V6,62f41cb308b6d5a23b5f36825cf2d20ec123d649,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0004_rx+71.823_ry+17.369_rz+34.907_tx-00.166_ty-01.129_s+00.947_62f41cb308b6d5a23b5f36825cf2d20ec123d649_256x256.png,1faea86349d9e899e9d4d7aad2f85bc5e33b908b,face0004,0.19325395501895515,17.369,0.7985880260158873,71.82300000000001,0.20617972383110894,34.907,0.1461538461538454,256.0,-0.166,-1.129,6,4,3,5,4,8,True
54,64e67d7215a5e2a9366943ab1cca484da2f87905_V6,64e67d7215a5e2a9366943ab1cca484da2f87905,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0004_rx+46.755_ry-60.840_rz+72.034_tx+00.314_ty-01.074_s+00.758_64e67d7215a5e2a9366943ab1cca484da2f87905_256x256.png,00eb38f06dff82cee5ef72443d54f3a5e88522ce,face0004,-0.6762276401071721,-60.84000000000001,0.5198843737839685,46.75500000000001,0.4271089260445782,72.03400000000002,-0.3384615384615387,256.0,0.314,-1.074,6,4,3,5,4,7,True
55,c28e2ccd0c476e2f36ab9541e163e311306e979e_V6,c28e2ccd0c476e2f36ab9541e163e311306e979e,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0004_rx-69.400_ry-63.474_rz+01.224_tx-00.360_ty+00.178_s+01.186_c28e2ccd0c476e2f36ab9541e163e311306e979e_256x256.png,c57dc757a4e66d6bf389d75e40484530c1cf1649,face0004,-0.7055109006214633,-63.474,-0.7715159263994734,-69.39999999999999,0.005744506384068426,1.224,0.7589743589743583,256.0,-0.36,0.178,6,4,3,5,4,6,True
56,d433bb0fa708ba13434b409b50afc77dc4802fb8_V6,d433bb0fa708ba13434b409b50afc77dc4802fb8,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0004_rx-34.062_ry-21.869_rz-17.746_tx+00.313_ty+01.064_s+01.110_d433bb0fa708ba13434b409b50afc77dc4802fb8_256x256.png,140cc8f787e2f508192528ede783a7a65abcf7d6,face0004,-0.24297101690958212,-21.869,-0.3786313858469146,-34.06199999999999,-0.10713902759361615,-17.745999999999995,0.5641025641025634,256.0,0.313,1.064,6,4,3,5,4,1,True
57,c6294dfba6fa1f8ef93d0a55a9c690bf387bed38_V6,c6294dfba6fa1f8ef93d0a55a9c690bf387bed38,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0004_rx+13.892_ry-56.355_rz-33.547_tx-00.354_ty+00.980_s+00.942_c6294dfba6fa1f8ef93d0a55a9c690bf387bed38_256x256.png,176520d6358f07573abdee0203746bb42d595e6e,face0004,-0.6263660518738394,-56.35499999999998,0.15451664906330675,13.892,-0.2011650012563152,-33.547,0.13333333333333242,256.0,-0.354,0.98,6,4,3,5,4,3,True
58,6e02cf3db148d784bca3052ce2ed8b55aebd052a_V3,6e02cf3db148d784bca3052ce2ed8b55aebd052a,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/face0001_rx-08.819_ry+25.594_rz+08.279_tx-00.049_ty+00.046_s+00.984_6e02cf3db148d784bca3052ce2ed8b55aebd052a_256x256.png,e9a28caa6ce9bf706d4c289e72716265917ecb7d,face0001,0.28469466030750756,25.594000000000005,-0.09798210017233666,-8.819,0.04772623185652858,8.278999999999998,0.2410256410256406,256.0,-0.049,0.046,3,4,0,5,1,5,True
59,f5caeb0014beb7064cbf035046e0f237536d3635_V6,f5caeb0014beb7064cbf035046e0f237536d3635,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0001_rx-63.032_ry-76.549_rz-30.079_tx+00.219_ty+00.195_s+00.721_f5caeb0014beb7064cbf035046e0f237536d3635_256x256.png,1b32b78c36a557f934b86ffe7c66007d0b1e42a4,face0001,-0.8508710491500739,-76.54899999999999,-0.7007171048974448,-63.032000000000004,-0.18052820126503377,-30.079,-0.4333333333333338,256.0,0.219,0.195,6,4,0,5,1,4,True
60,44ae442dbf99a1ed64683320a3595a4a76ef7054_V6,44ae442dbf99a1ed64683320a3595a4a76ef7054,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0001_rx-23.849_ry+29.061_rz-57.900_tx-00.559_ty+00.927_s+01.276_44ae442dbf99a1ed64683320a3595a4a76ef7054_256x256.png,129f2f71ead8343540e3b8f8e1b586e24ec208e8,face0001,0.32323872416591626,29.061000000000003,-0.2650842181333123,-23.849,-0.34608080004168995,-57.89999999999999,0.9897435897435891,256.0,-0.559,0.927,6,4,0,5,1,3,True
61,6098192529b27e355fca53d7dba1a69803a30773_V3,6098192529b27e355fca53d7dba1a69803a30773,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/face0001_rx+25.294_ry-44.732_rz+27.472_tx-00.179_ty+00.516_s+00.781_6098192529b27e355fca53d7dba1a69803a30773_256x256.png,b19a8bbf6963a7b606a6309079162197d59e3c0c,face0001,-0.4971483840843145,-44.732,0.2812830062816065,25.294000000000004,0.161936757298474,27.472,-0.2794871794871798,256.0,-0.179,0.516,3,4,0,5,1,2,True
62,2bc3ec7c92bba9f3ce8250458c453e4ab5638c3e_V6,2bc3ec7c92bba9f3ce8250458c453e4ab5638c3e,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/face0001_rx-61.656_ry+76.928_rz+89.403_tx-00.305_ty+00.267_s+00.970_2bc3ec7c92bba9f3ce8250458c453e4ab5638c3e_256x256.png,4396bfd35729836efd97ba7b56be9791d5e99df1,face0001,0.8553958354178479,76.928,-0.6854188670854482,-61.65599999999998,0.5304654943976834,89.403,0.20512820512820462,256.0,-0.305,0.267,6,4,0,5,1,6,True
63,b68a141b258a31e8cda51fcb30c1d76ade4f2039_V3,b68a141b258a31e8cda51fcb30c1d76ade4f2039,Faces,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/face0001_rx-34.489_ry+06.548_rz+13.138_tx-00.119_ty-00.524_s+00.886_b68a141b258a31e8cda51fcb30c1d76ade4f2039_256x256.png,06ec3f2739233f2b3fdff381e8395579c27ac420,face0001,0.07295245083324997,6.548,-0.38337873144700363,-34.489,0.07664036425492449,13.138,-0.010256410256410664,256.0,-0.119,-0.524,3,4,0,5,1,8,True
64,5fd906758f13731a000a056260c0c6fed4ff3786_V0,5fd906758f13731a000a056260c0c6fed4ff3786,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_5fd906758f13731a000a056260c0c6fed4ff3786_256x256.png,61948663f80dada76e9d7273b87707cd85669ce9,walnut_obj,0.0001556437536824884,-0.0,6.670743231040888e-05,0.0,-0.001539070083442562,-0.0,-0.23076923076923106,256.0,0.0,0.0,0,5,6,6,7,5,True
65,79d9a2487f6a4d8c9b8cf02b2cba1c22663b9af4_V6,79d9a2487f6a4d8c9b8cf02b2cba1c22663b9af4,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/walnut_obj_rx-179.950_ry+65.654_rz-41.538_tx-00.295_ty+01.081_s+00.850_79d9a2487f6a4d8c9b8cf02b2cba1c22663b9af4_256x256.png,76974e42c4b6afe55822c4e89d50b54289f8b92b,walnut_obj,-0.9998012166255782,-89.94511963425413,-0.27060970735814216,-24.34599012832733,-0.7841389853226023,-131.51537579450377,0.20879120879120872,256.0,-0.295,1.081,6,5,6,6,7,3,True
66,90f43e6676c08b5ee4d1aeefc18ab7aabb6a2281_V3,90f43e6676c08b5ee4d1aeefc18ab7aabb6a2281,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/walnut_obj_rx-114.147_ry+11.222_rz-02.442_tx-00.138_ty-00.433_s+00.539_90f43e6676c08b5ee4d1aeefc18ab7aabb6a2281_256x256.png,cf5132e6bc7a1e5d9f3b0f1b50277bf359071588,walnut_obj,-0.055277605423550646,-4.9861653302429545,-0.2629476826303455,-23.656829314185657,-0.0890662117106904,-14.708875760366622,-0.7025641025641024,256.0,-0.138,-0.433,3,5,6,6,7,8,True
67,fae61cd4f0b4964dcaa3123c5f61c471c60af5da_V3,fae61cd4f0b4964dcaa3123c5f61c471c60af5da,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/walnut_obj_rx-119.473_ry+38.753_rz+05.743_tx-00.220_ty-00.403_s+00.539_fae61cd4f0b4964dcaa3123c5f61c471c60af5da_256x256.png,4a1ec3a4fbf970c672f8d7b6bc9a097284fc15cd,walnut_obj,-0.2164333097237786,-19.48195977634415,-0.2507854881712248,-22.56290073356004,-0.22131188345234332,-36.932669652530585,-0.7025641025641024,256.0,-0.22,-0.403,3,5,6,6,7,9,True
68,a1708ff35fa965562f0002fa84426dba5c1c3daa_V6,a1708ff35fa965562f0002fa84426dba5c1c3daa,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/walnut_obj_rx-33.785_ry-11.360_rz-87.699_tx+00.508_ty-00.512_s+00.479_a1708ff35fa965562f0002fa84426dba5c1c3daa_256x256.png,9baac3ca82e1a673f0122a547228c4558406e1ad,walnut_obj,-0.1822199273637467,-16.40450024644165,0.6067960512211417,54.572270827086555,-0.4051967715475717,-67.8343982239984,-0.8783882783882785,256.0,0.508,-0.512,6,5,6,6,7,7,True
69,4c49fca4074732c6dbe60a3a0b134b82c89111c1_V3,4c49fca4074732c6dbe60a3a0b134b82c89111c1,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/walnut_obj_rx-88.101_ry+30.441_rz-00.959_tx-00.226_ty-00.193_s+00.728_4c49fca4074732c6dbe60a3a0b134b82c89111c1_256x256.png,2c8ea663efbcde8ca5f0e4e3f953b7dfe772c1b0,walnut_obj,0.010854949783032586,0.9623918780339982,0.018268368696872983,1.6371484224410926,-0.18847081509270847,-31.413750773667083,-0.14871794871794897,256.0,-0.226,-0.193,3,5,6,6,7,6,True
70,5391973e069d6b6102856534f4d74a3b24536b43_V3,5391973e069d6b6102856534f4d74a3b24536b43,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/Pear_obj_rx-96.296_ry+35.040_rz-43.470_tx+00.159_ty+00.274_s+00.724_5391973e069d6b6102856534f4d74a3b24536b43_256x256.png,cede932313ca21151ed8c8ff5cc8dd190a03314a,Pear_obj,-0.04014068117725744,-3.624614131213118,-0.057206389484167786,-5.151428702152638,-0.4696939679007024,-78.67310757075536,-0.16043956043956076,256.0,0.159,0.274,3,5,3,6,4,5,True
71,de16f946170424a46e578e311568760a184450ab_V6,de16f946170424a46e578e311568760a184450ab,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/Pear_obj_rx-10.436_ry-35.276_rz+24.876_tx+00.339_ty-00.654_s+00.923_de16f946170424a46e578e311568760a184450ab_256x256.png,9bad88f100a248e15bc2f9e2447da4a4cd6f2c03,Pear_obj,-0.8037581749125173,-72.31124407520602,0.5938242121247022,53.40551875955732,0.5965807741923563,100.5136271526978,0.42271062271062254,256.0,0.339,-0.654,6,5,3,6,4,7,True
72,b9a8e415a2428e218a82032831d261df4dbef35d_V6,b9a8e415a2428e218a82032831d261df4dbef35d,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/Pear_obj_rx-12.499_ry-33.133_rz+89.770_tx+00.314_ty+00.683_s+00.913_b9a8e415a2428e218a82032831d261df4dbef35d_256x256.png,be4fc135a075479081913efef6072ac4bf582885,Pear_obj,-0.7549852654857179,-67.92416964517483,0.6097839932991476,54.84102127729282,0.9590469826768748,161.42582340189193,0.39340659340659334,256.0,0.314,0.683,6,5,3,6,4,1,True
73,160678ce5350301512c9be5b1ab7d8e80c151d3c_V6,160678ce5350301512c9be5b1ab7d8e80c151d3c,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/Pear_obj_rx-87.764_ry+07.006_rz+03.481_tx-00.468_ty-00.141_s+00.926_160678ce5350301512c9be5b1ab7d8e80c151d3c_256x256.png,051adf5a2576aee570b6e8683d75df661847ca7c,Pear_obj,0.003189237638726361,0.27286873636581427,0.024740633284851654,2.2192962608068263,-0.022546507260153947,-3.530285323287214,0.4315018315018313,256.0,-0.468,-0.141,6,5,3,6,4,6,True
74,33898a7755705e482be4a27de9ec351f473e0798_V6,33898a7755705e482be4a27de9ec351f473e0798,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/Pear_obj_rx-81.964_ry+16.581_rz+33.477_tx+00.054_ty+00.865_s+01.022_33898a7755705e482be4a27de9ec351f473e0798_256x256.png,4fc4d0b13564ffd544c705644e2c9b711fb60a61,Pear_obj,0.025805137842012327,2.3071463437511674,0.08567202124519802,7.6997699509001905,0.0980788391215075,16.740720909672028,0.7128205128205127,256.0,0.054,0.865,6,5,3,6,4,2,True
75,c5d603195a1fe86303dd7e9268aeaf3ee17cd24f_V6,c5d603195a1fe86303dd7e9268aeaf3ee17cd24f,Fruits,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/Pear_obj_rx-107.091_ry+52.555_rz-04.800_tx-00.274_ty+00.980_s+00.888_c5d603195a1fe86303dd7e9268aeaf3ee17cd24f_256x256.png,8797d64f15126967f0957809fb96b16e36ec83a1,Pear_obj,-0.15235536525699178,-13.718212749501149,-0.1143719005870657,-10.293180598302813,-0.3502251222490096,-58.59645048752986,0.3201465201465199,256.0,-0.274,0.98,6,5,3,6,4,3,True
76,ba1bd5019208455f5d4a651fca3db3c6987ee6fa_V3,ba1bd5019208455f5d4a651fca3db3c6987ee6fa,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/_05_future_rx+16.463_ry+102.069_rz+49.889_tx-00.166_ty-00.316_s+01.397_ba1bd5019208455f5d4a651fca3db3c6987ee6fa_256x256.png,7246e3787d489d138902ff447802d643e67eb7cc,_05_future,0.18708742552449253,106.81432683850258,-0.12853654486196187,-11.567219527608353,-0.21959072798628587,-36.64343066398541,-0.07771203155818585,256.0,-0.166,-0.316,3,6,1,7,2,5,True
77,a38f7efa470fafdf195bf2b215b97bfddfb4cdc6_V6,a38f7efa470fafdf195bf2b215b97bfddfb4cdc6,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_05_future_rx-76.786_ry+152.115_rz+113.510_tx-00.452_ty+00.219_s+01.990_a38f7efa470fafdf195bf2b215b97bfddfb4cdc6_256x256.png,3a1f41da69d9a6f48354a71984ce366c21de0993,_05_future,-0.9307384263546826,6.267009287822671,-0.12953116432775547,-11.656680575459161,-0.22745285997812414,-37.964656520669315,0.8579881656804726,256.0,-0.452,0.219,6,6,1,7,2,6,True
78,637c1479d888b313f3279241ed6a2f3c483402c9_V6,637c1479d888b313f3279241ed6a2f3c483402c9,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_05_future_rx-17.644_ry+173.884_rz+42.167_tx-00.571_ty-00.738_s+01.800_637c1479d888b313f3279241ed6a2f3c483402c9_256x256.png,0a8f6f02b80e7d69adcbeb6c5af9f80a08a79be1,_05_future,-0.7945249854824756,18.519272080836807,-0.7932844251146397,-71.35796761693562,-0.7058777889180536,-118.36363573569439,0.55818540433925,256.0,-0.571,-0.738,6,6,1,7,2,9,True
79,1f00bdd9e2d0caefc99716330feb8c7d750fcaa9_V6,1f00bdd9e2d0caefc99716330feb8c7d750fcaa9,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_05_future_rx-60.543_ry+62.709_rz+17.709_tx+00.504_ty-01.029_s+01.348_1f00bdd9e2d0caefc99716330feb8c7d750fcaa9_256x256.png,a323dff18e64566263ac9277b1dba3950c237ac7,_05_future,-0.7041010741373261,26.65281248242166,0.1449463185037687,13.031196617822362,-0.287761046213888,-48.09940560744577,-0.15502958579881654,256.0,0.504,-1.029,6,6,1,7,2,7,True
80,ce56947cdc2d9a42e498addc1c5930506d1d7dab_V6,ce56947cdc2d9a42e498addc1c5930506d1d7dab,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_05_future_rx+70.542_ry+138.504_rz+105.988_tx+00.126_ty+00.657_s+01.560_ce56947cdc2d9a42e498addc1c5930506d1d7dab_256x256.png,2c68f9d97ad65016297b0e16056f4708fcefef60,_05_future,0.8542546644600499,166.82535281351707,-0.16056685391951697,-14.448185675790157,0.37224853429415905,62.81474901773386,0.17948717948717907,256.0,0.126,0.657,6,6,1,7,2,2,True
81,1dc24c43530afa3ca21470b68a79bdb784fcf61f_V6,1dc24c43530afa3ca21470b68a79bdb784fcf61f,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_05_future_rx+42.186_ry+46.683_rz+144.362_tx+00.225_ty+00.897_s+01.050_1dc24c43530afa3ca21470b68a79bdb784fcf61f_256x256.png,3cda5edd419e73c6b766233e91b20a3ae2eaffe9,_05_future,0.5698430248847643,141.24281024535966,0.33974818161798215,30.552650195630342,0.1294931848374392,22.019880032640593,-0.6252465483234715,256.0,0.225,0.897,6,6,1,7,2,1,True
82,7621f9c4bf13db6a09363239b8d1ef5828368bc4_V6,7621f9c4bf13db6a09363239b8d1ef5828368bc4,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_01_Airliner_2jetEngines_rx-71.417_ry+163.668_rz+177.944_tx+00.079_ty+00.202_s+01.071_7621f9c4bf13db6a09363239b8d1ef5828368bc4_256x256.png,45873440c5f3e2fff48302ec8d33409170d99019,_01_Airliner_2jetEngines,-0.9403681924323534,5.400821458902258,-0.1979147079879221,-17.807438409972864,0.08845068881369245,15.122716893467544,-0.5921104536489155,256.0,0.079,0.202,6,6,0,7,1,5,True
83,adb1c0b4433df6619626334cf3ffcd16ffe2b8b8_V6,adb1c0b4433df6619626334cf3ffcd16ffe2b8b8,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_01_Airliner_2jetEngines_rx+75.492_ry+139.056_rz+74.860_tx+00.309_ty-00.706_s+01.859_adb1c0b4433df6619626334cf3ffcd16ffe2b8b8_256x256.png,084a75d5597eea15c0c8dad2fbf781cdb7a3ac63,_01_Airliner_2jetEngines,0.8937243687389984,170.37561324370418,-0.12120364433295305,-10.907661789526662,0.19480185313221088,32.994956679308345,0.6512820512820505,256.0,0.309,-0.706,6,6,0,7,1,7,True
84,e2434f44be808df37a645952d707bafec43e1385_V3,e2434f44be808df37a645952d707bafec43e1385,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/_01_Airliner_2jetEngines_rx+09.575_ry+87.212_rz+54.229_tx-00.277_ty-00.488_s+01.446_e2434f44be808df37a645952d707bafec43e1385_256x256.png,5a5947b8e8fc8857bce155770a0f2c58821e73fe,_01_Airliner_2jetEngines,0.10672866250716284,99.58613646385679,0.03063126930736404,2.7491295178516983,-0.2171609489824794,-36.235107978842336,-0.00039447731755470894,256.0,-0.277,-0.488,3,6,0,7,1,9,True
85,2a2f3aff2e634fdfa8936f8c7e97dc9875e39f93_V6,2a2f3aff2e634fdfa8936f8c7e97dc9875e39f93,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_01_Airliner_2jetEngines_rx+07.446_ry+142.996_rz+75.035_tx-00.376_ty+00.307_s+01.681_2a2f3aff2e634fdfa8936f8c7e97dc9875e39f93_256x256.png,18615dec903788b06aac869cecfbfa7c18a43363,_01_Airliner_2jetEngines,0.1363589343113012,102.25134978236724,-0.5820624549485679,-52.35960751034825,-0.03253267835812801,-5.20845448625847,0.3704142011834315,256.0,-0.376,0.307,6,6,0,7,1,6,True
86,987cbd5f20914fe67b786813107a9bf1f7872b93_V6,987cbd5f20914fe67b786813107a9bf1f7872b93,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_01_Airliner_2jetEngines_rx-14.979_ry+124.994_rz+53.775_tx-00.026_ty-01.003_s+01.743_987cbd5f20914fe67b786813107a9bf1f7872b93_256x256.png,d94ac391056872e35dfedada61968043883eec4f,_01_Airliner_2jetEngines,-0.20092660080531466,71.91285318416276,-0.3739632684226415,-33.64212617827374,-0.2781309030755158,-46.48106669744111,0.46824457593688296,256.0,-0.026,-1.003,6,6,0,7,1,8,True
87,4c625a9945aaf9ce5d9ae7f90688c9979b1e42b6_V3,4c625a9945aaf9ce5d9ae7f90688c9979b1e42b6,Planes,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation03_20110128/_01_Airliner_2jetEngines_rx-09.588_ry+86.219_rz+117.995_tx-00.137_ty+00.551_s+01.150_4c625a9945aaf9ce5d9ae7f90688c9979b1e42b6_256x256.png,edb4fd56331635c3f3fba13012231261844816c8,_01_Airliner_2jetEngines,-0.10666628126521427,80.39147466647525,0.041515457223915586,3.728107800005947,0.16880177874282642,28.62566211714376,-0.46745562130177565,256.0,-0.137,0.551,3,6,0,7,1,2,True
88,dad2b3a55bd2db206d63baf22ed9b7ca359c7761_V0,dad2b3a55bd2db206d63baf22ed9b7ca359c7761,Tables,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation00_20110203/_10_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_dad2b3a55bd2db206d63baf22ed9b7ca359c7761_256x256.png,20a3e7ecfb4f8f1ff490a5caf4508be9797155eb,_10,0.0001556437536824884,-0.0,6.670743231040888e-05,0.0,-0.001539070083442562,-0.0,-0.23076923076923106,256.0,0.0,0.0,0,7,1,8,2,5,True
89,53d9385523ac2f6c2a07443dac9c8095a4f0a118_V6,53d9385523ac2f6c2a07443dac9c8095a4f0a118,Tables,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_10_rx+85.854_ry-15.542_rz+51.134_tx+00.076_ty-00.811_s+00.513_53d9385523ac2f6c2a07443dac9c8095a4f0a118_256x256.png,1af6f64a4f86d2d3784e5d50c633cfead3879653,_10,-0.17263115765600512,-15.542000000000002,0.9545833564956239,85.85399999999998,0.30274066773495156,51.13399999999999,-0.7787545787545788,256.0,0.076,-0.811,6,7,1,8,2,8,True
90,314ca82cab5c62871f06597cb1974f044479064d_V6,314ca82cab5c62871f06597cb1974f044479064d,Tables,/home/mark/projects/code/RNN_NatAbs/data/original/HvM_with_discfade/Variation06_20110131/_10_rx+48.667_ry-35.959_rz-64.416_tx-00.264_ty-01.095_s+00.911_314ca82cab5c62871f06597cb1974f044479064d_256x256.png,9d717713b45844db7bc4947aa161856d7a3476fc,_10,-0.3996153375801844,-35.959,0.5411418088831959,48.66700000000001,-0.3848551335893228,-64.416,0.3875457875457875,256.0,-0.264,-1.095,6,7,1,8,2,9,True
