_id,bg_id,category,filename,id,obj,rxy,rxy_semantic,rxz,rxz_semantic,ryz,ryz_semantic,s,size,ty,tz,var,category_id,obj_id,file_exists,split
fbf48bcd9220bc0ed6d3ea34a0a5cb9b2948a852_V0,fbf48bcd9220bc0ed6d3ea34a0a5cb9b2948a852,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bear_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_fbf48bcd9220bc0ed6d3ea34a0a5cb9b2948a852_256x256.png,ce15529d18b6fa42cf76f4107987810557fcb3e4,bear,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,4,True,train
36ad8befabc96d72768a99f3148b0961d73a313a_V0,36ad8befabc96d72768a99f3148b0961d73a313a,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_36ad8befabc96d72768a99f3148b0961d73a313a_256x256.png,22ff0013fa62e7a7ba8f7e66b54b1c17d629e5d3,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
51e1182097ab9a2412caa8573fa5f7ca95a81c64_V0,51e1182097ab9a2412caa8573fa5f7ca95a81c64,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_51e1182097ab9a2412caa8573fa5f7ca95a81c64_256x256.png,fddca81a7bc6cdd899d04c49cf5cd1bccedd4bdb,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
7397058fb1dfa71c1b96800cec6aac12bc570097_V0,7397058fb1dfa71c1b96800cec6aac12bc570097,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_7397058fb1dfa71c1b96800cec6aac12bc570097_256x256.png,f83ed1c4f7c1ab58fe69fed9a3a75b9ba16c8616,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
79564b94fe5dd5605a2bac04989baac47b0900e2_V0,79564b94fe5dd5605a2bac04989baac47b0900e2,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_79564b94fe5dd5605a2bac04989baac47b0900e2_256x256.png,3f30cd1cabeecdf0f2424b2fa94eded1d2449d4b,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
7b10c64a27639ffc6c76d871cc2640aae35c4c2a_V0,7b10c64a27639ffc6c76d871cc2640aae35c4c2a,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_7b10c64a27639ffc6c76d871cc2640aae35c4c2a_256x256.png,9bf22d36aa4bfa58982eaef643898d6f74b470d6,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
d1a5f80c63fb50385697a987fb8c20a5091a9b0b_V0,d1a5f80c63fb50385697a987fb8c20a5091a9b0b,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_d1a5f80c63fb50385697a987fb8c20a5091a9b0b_256x256.png,ef4e7199ffad42ed06cdab3af52b324207715506,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
d39eb3574486e44fa684767227eae25d06e6f1e9_V0,d39eb3574486e44fa684767227eae25d06e6f1e9,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_d39eb3574486e44fa684767227eae25d06e6f1e9_256x256.png,66b99499afeffac919bc77613d3a1d797c1e51fc,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
d91c18a70363e441706e5346fddeae1c1bdd5f17_V0,d91c18a70363e441706e5346fddeae1c1bdd5f17,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_d91c18a70363e441706e5346fddeae1c1bdd5f17_256x256.png,66465e9692efa310ce2aa1f017abf4a884c8b368,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
eb49011e071c087f14c191c4e29a8c00b2d191df_V0,eb49011e071c087f14c191c4e29a8c00b2d191df,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_eb49011e071c087f14c191c4e29a8c00b2d191df_256x256.png,216a40c814de023e751714f13f357b214fcfcf4a,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
f894fa6cf64c9f7fba28553493bfec06eb29919a_V0,f894fa6cf64c9f7fba28553493bfec06eb29919a,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/blCow_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_f894fa6cf64c9f7fba28553493bfec06eb29919a_256x256.png,3d21794fdb2c4b33469d23e8e9667f1bd33a1f91,blCow,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,5,True,train
485cf5cdd83cc299e227744abac75f74156dc7ea_V0,485cf5cdd83cc299e227744abac75f74156dc7ea,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_485cf5cdd83cc299e227744abac75f74156dc7ea_256x256.png,3e52a117766d348d8bcafa3f6b7bb2fc7b86a69d,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
70a3fae8c61d92be0849c6036baec1aae10dd620_V0,70a3fae8c61d92be0849c6036baec1aae10dd620,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_70a3fae8c61d92be0849c6036baec1aae10dd620_256x256.png,6a8eb862ebb04117e53c383f32cee9065a83f927,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
79dbecd8b42989a4ea53d6665adc9c4a0af228bc_V0,79dbecd8b42989a4ea53d6665adc9c4a0af228bc,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_79dbecd8b42989a4ea53d6665adc9c4a0af228bc_256x256.png,5a0da0b97b8aba7f83966d3f53d25a5fdbcaa320,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
7e757bc5d882e1c7b12d271a9339d0b9ece2e776_V0,7e757bc5d882e1c7b12d271a9339d0b9ece2e776,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_7e757bc5d882e1c7b12d271a9339d0b9ece2e776_256x256.png,8a90447df66c39778d7f762e7d0bf699aa5d816c,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
83a4f8c692d043d0c7b11ec2a8380ced6e617c52_V0,83a4f8c692d043d0c7b11ec2a8380ced6e617c52,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_83a4f8c692d043d0c7b11ec2a8380ced6e617c52_256x256.png,113b585bd0cdcd8be1e898dcaaa694e969e11e0e,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
8d941bab930fe1195e12fbe8cf07e0204ae79961_V0,8d941bab930fe1195e12fbe8cf07e0204ae79961,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_8d941bab930fe1195e12fbe8cf07e0204ae79961_256x256.png,0779043e4b8c04fcfca74eae5124f71d13d4bb71,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
9015803d156225073775b9a7d75ceaba4c01401c_V0,9015803d156225073775b9a7d75ceaba4c01401c,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_9015803d156225073775b9a7d75ceaba4c01401c_256x256.png,24f636240c42b5b2971820ad4f742c5a874251fa,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
99d6fc931185f148ad118ac9d15ddf55961196da_V0,99d6fc931185f148ad118ac9d15ddf55961196da,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_99d6fc931185f148ad118ac9d15ddf55961196da_256x256.png,e744e0f71e7096f1f4de1956842a0e32e06545f1,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
d78e909711717af8f43a610bcced7da513896e59_V0,d78e909711717af8f43a610bcced7da513896e59,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_d78e909711717af8f43a610bcced7da513896e59_256x256.png,ce9058e582a54276120e9838d8db2c3d2127c161,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
eb7652b3e1be20916e0323dfdf605cd36e7b5117_V0,eb7652b3e1be20916e0323dfdf605cd36e7b5117,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bmw325_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_eb7652b3e1be20916e0323dfdf605cd36e7b5117_256x256.png,ce12da9ae8fbe6780e0d49d2125aec82db4a6a6e,bmw325,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,3,True,train
091d3594feedc3f07219b80efad4d151ce8afc91_V0,091d3594feedc3f07219b80efad4d151ce8afc91,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_091d3594feedc3f07219b80efad4d151ce8afc91_256x256.png,dd6b6e8bf42c043c5d589c76b458de2ce7f53ea9,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
2043d43e2439e21449f77e26a5f5a1ed9f74cbf6_V0,2043d43e2439e21449f77e26a5f5a1ed9f74cbf6,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_2043d43e2439e21449f77e26a5f5a1ed9f74cbf6_256x256.png,ba225dde71ce6163faf33e3e99689135e54ffca9,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
4186ef7a8ec117ae6a898e7f055061ce6cd49f29_V0,4186ef7a8ec117ae6a898e7f055061ce6cd49f29,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_4186ef7a8ec117ae6a898e7f055061ce6cd49f29_256x256.png,48ea9f3cd844b785015c9db2cb7ca3afb8a372aa,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
49c0d7fc28a319a6e7445824b7124f044a7276b5_V0,49c0d7fc28a319a6e7445824b7124f044a7276b5,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_49c0d7fc28a319a6e7445824b7124f044a7276b5_256x256.png,cf18f8b7230d801d679abaf8f8ed48c7b87d156e,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
4f112237c3286cb48808829df82eb3c565f04a03_V0,4f112237c3286cb48808829df82eb3c565f04a03,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_4f112237c3286cb48808829df82eb3c565f04a03_256x256.png,a48861cea5d6e7711670a221f9e6b7e6c3214da9,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
52d88d1b0c95e82a642dacb1854b1c06f4f7b954_V0,52d88d1b0c95e82a642dacb1854b1c06f4f7b954,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_52d88d1b0c95e82a642dacb1854b1c06f4f7b954_256x256.png,0e33235307b35c29342667a1b40e76d9fec3b54f,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
53991aafc814d9db3b4bb72b1127a00dd068c54c_V0,53991aafc814d9db3b4bb72b1127a00dd068c54c,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_53991aafc814d9db3b4bb72b1127a00dd068c54c_256x256.png,7be3dd2c7b6297210b4fcc1f550b633085739871,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
85bc69d8900affd2edb409623b8a1a799d7aad62_V0,85bc69d8900affd2edb409623b8a1a799d7aad62,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_85bc69d8900affd2edb409623b8a1a799d7aad62_256x256.png,7bb961860a3805d69880714a146e205ab52397f1,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
95a0cbf72ee41ab168797ed2fbacf3528039ea0d_V0,95a0cbf72ee41ab168797ed2fbacf3528039ea0d,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_95a0cbf72ee41ab168797ed2fbacf3528039ea0d_256x256.png,1da370b3fb652c829e637a819cef6cb369917292,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
d721b5f8d4c57c7814feeac9b4a4286d5240b978_V0,d721b5f8d4c57c7814feeac9b4a4286d5240b978,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/bora_a_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_d721b5f8d4c57c7814feeac9b4a4286d5240b978_256x256.png,91fb0d5dd7b207aee5639af55bfdbb5e28d6159f,bora_a,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,4,True,train
39f5345246ea4a0f1a9314656d8ac71792860d70_V0,39f5345246ea4a0f1a9314656d8ac71792860d70,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_39f5345246ea4a0f1a9314656d8ac71792860d70_256x256.png,2be379b632ab750675706145a5f519711f3bfb2f,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
5ef63efc7ae744c37db42102c3c9b8300d930e76_V0,5ef63efc7ae744c37db42102c3c9b8300d930e76,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_5ef63efc7ae744c37db42102c3c9b8300d930e76_256x256.png,20a3a488d638718a4d70078c15734fe24d5b45d2,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
748be7fe8771ab1fd229d5d99ab04c83263a1751_V0,748be7fe8771ab1fd229d5d99ab04c83263a1751,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_748be7fe8771ab1fd229d5d99ab04c83263a1751_256x256.png,9da86664ae7c62860094b5fdeace63870c5dbdbe,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
7fd69a9d0382aad15b67b3b55ee4c315eedba1be_V0,7fd69a9d0382aad15b67b3b55ee4c315eedba1be,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_7fd69a9d0382aad15b67b3b55ee4c315eedba1be_256x256.png,b64a713676ad771e355fe0cad98121f1cb329d92,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
857be447ed335aab92d8e8fb6c6e4c073efb8d4a_V0,857be447ed335aab92d8e8fb6c6e4c073efb8d4a,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_857be447ed335aab92d8e8fb6c6e4c073efb8d4a_256x256.png,3d858b4bc82f5d02fbf800e1c66a1e9be99cf714,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
8f388437a015e5358e27dad6f0d60e023db40e60_V0,8f388437a015e5358e27dad6f0d60e023db40e60,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_8f388437a015e5358e27dad6f0d60e023db40e60_256x256.png,a17db26a610f96215d94cd673fd982c5bb3fd524,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
b16a365e902a934fa6fc882b082d10d8478fd8e3_V0,b16a365e902a934fa6fc882b082d10d8478fd8e3,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_b16a365e902a934fa6fc882b082d10d8478fd8e3_256x256.png,5daa617603c155b73c7f3fcc9194d168055ce031,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
c998a82b119b6e22d725ff3c7abd178c823f4093_V0,c998a82b119b6e22d725ff3c7abd178c823f4093,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_c998a82b119b6e22d725ff3c7abd178c823f4093_256x256.png,ea031b2517f62a70576712cf9050d9384f2bb057,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
eb9bc453fed0ce8b963fa6ee91febc1fc51da518_V0,eb9bc453fed0ce8b963fa6ee91febc1fc51da518,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_eb9bc453fed0ce8b963fa6ee91febc1fc51da518_256x256.png,ac20dde3b00e596602621513c561eb1bb146343c,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
f182547a8387d1db3957884660fc98f76a20ba09_V0,f182547a8387d1db3957884660fc98f76a20ba09,Animals,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/breed_pug_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+00.800_f182547a8387d1db3957884660fc98f76a20ba09_256x256.png,6422e3188db17a3352df0a87ae60146f02e261d8,breed_pug,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,0,6,True,train
145a6e3292048ff41b3b98a3ed7c2b4986831b44_V0,145a6e3292048ff41b3b98a3ed7c2b4986831b44,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_145a6e3292048ff41b3b98a3ed7c2b4986831b44_256x256.png,b3a2b55bd1706daa85b2121912da5b319503c107,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
43ee5593426fb8507236387fbed1e5ad8fe0b9c9_V0,43ee5593426fb8507236387fbed1e5ad8fe0b9c9,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_43ee5593426fb8507236387fbed1e5ad8fe0b9c9_256x256.png,d5969faed9a76f3acadb83b3410ccfa067202071,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
696d067653516065070bba1171ba31138761d59e_V0,696d067653516065070bba1171ba31138761d59e,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_696d067653516065070bba1171ba31138761d59e_256x256.png,11bdad2c347f801ed2f05e7c951793bcf52295fc,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
72c8349c52d0bef543d62b0ad98e7152cd3195c3_V0,72c8349c52d0bef543d62b0ad98e7152cd3195c3,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_72c8349c52d0bef543d62b0ad98e7152cd3195c3_256x256.png,2f8939cfd56352d6d0053426267b388bf9d53d02,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
757303652079b872705ce7156b1d0bf3a6d182e2_V0,757303652079b872705ce7156b1d0bf3a6d182e2,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_757303652079b872705ce7156b1d0bf3a6d182e2_256x256.png,a451516b0b675844033433a080e78e8dbe8ba424,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
9421c29f959ef4cea9c94d7b3db30ca32a9cab41_V0,9421c29f959ef4cea9c94d7b3db30ca32a9cab41,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_9421c29f959ef4cea9c94d7b3db30ca32a9cab41_256x256.png,729ac4cf87f60e9c4bd5d3567481cf758db40541,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
9704d9bd5ba8d9d0cf645b33dac345fe02bdb6d1_V0,9704d9bd5ba8d9d0cf645b33dac345fe02bdb6d1,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_9704d9bd5ba8d9d0cf645b33dac345fe02bdb6d1_256x256.png,84b637c9fb1b8a75479285ba04a42222c9a4e8eb,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
cb78a57effaacd6f2e9f4cf7f0975c38a64a075c_V0,cb78a57effaacd6f2e9f4cf7f0975c38a64a075c,Cars,/Users/xiaoxuan/Downloads/original/HvM_with_discfade/Variation00_20110203/celica_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_cb78a57effaacd6f2e9f4cf7f0975c38a64a075c_256x256.png,fd88e731055dbc0db46841fa8f0018c5ea29a557,celica,0.0001556437536824,90.0,6.670743231040888e-05,0.0,-0.0015390700834425,-0.0,-0.230769230769231,256.0,0.0,0.0,0,2,5,True,train
